marketcap,revenue,earnings,operating-margin,total-assets,total-liabilities,total-debt,net-assets,pe-ratio,ps-ratio,return-on-assets,return-on-equity,debt-to-equity,Industry_Food,Industry_Insurance,Industry_Oil&Gas,Industry_Pharmaceuticals,Industry_Real Estate,Industry_Retail,Industry_Technology,Country_India,Country_Japan,Country_Other,Country_UK,Country_USA
2.7978909051019993,1.7387102481382397,0.4252677354043441,0.1383,1.6770965609079151,0.6312717768418579,0.15700374880966475,1.4973884086254776,32.5,3.29,0.013217957133731563,0.0202037134086182,0.0022876216292463704,0,0,0,0,0,0,1,0,0,0,0,1
3.674526947889536,2.905807566026004,1.7595805708638197,0.3004,3.2367157429965316,2.151762203259462,1.4279160358107101,2.8820035082256483,8.8,2.22,0.032252991815656315,0.06305953914879549,0.029715249528749408,0,0,0,0,0,0,1,0,0,1,0,0
5.280357041171044,3.6187251941907292,2.2752138961979136,0.3393,3.972741740462852,3.4035279970004377,2.8021475244813256,3.1801349965517702,27.1,5.39,0.023974046208751716,0.10315106282461892,0.26396104035578016,0,0,0,0,0,0,1,0,0,0,0,1
1.7850704810772584,2.0028304393079956,0.31481073984003355,0.0874,2.0425181875752383,1.7191887763932197,1.0331844833456545,1.1378330018213911,10.8,0.6955,0.0028810009791126493,0.02587807000699402,0.3809646479809086,0,0,0,0,0,0,1,0,0,1,0,0
2.334083760053417,0.35065687161316933,-0.12221763272424921,-0.1636,2.6166656393003573,2.341805806147327,1.9572739077056285,1.4562867329399256,-43.5,1.39,-0.00010495000213753053,-0.0015623474598424499,1.0954250031312451,0,0,0,0,0,0,1,0,0,1,0,0
2.895359299407204,2.799108932049177,0.4762341789963716,0.0762,2.6166656393003573,2.2438960966453663,1.8229350866965048,1.6582280766035324,118.0,1.11,0.0022042793538433287,0.01798802820307993,0.6368630489336443,0,0,0,0,0,0,1,0,0,0,0,1
4.060960118202517,2.2407096892759584,0.35065687161316933,0.0874,2.4756977107026903,2.295560478057081,1.5432981099295553,1.085189268335969,118.0,6.81,0.0014320436944390178,0.03769655794359728,1.1171213017026773,0,0,0,0,0,0,1,0,0,1,0,0
4.95723451736914,2.960623096440423,-1.5432981099295553,0.3111,4.200354866721424,3.1285133847878095,2.7285062096695922,3.803769419987892,-23.9,7.71,-0.0031405159337988126,-0.007057281495528305,0.07969946565172897,0,0,0,0,0,0,1,0,0,0,0,1
3.6130777406976544,2.9947317732204075,1.6114359150967734,0.0817,4.06971028126374,3.062923523094314,2.561867690924129,3.641525757730466,16.5,1.94,0.004538648790136876,0.010506893669284898,0.07789620094212889,0,0,0,0,0,0,1,0,0,0,0,0
4.515464272903598,3.000222178826843,1.5871923034867808,0.17370000000000002,4.5205922095127935,4.114473933517266,3.1875915348284343,3.4550540544528663,31.9,4.74,0.0017563167069598754,0.014267986382106527,0.3180802741843251,0,0,0,0,0,0,1,0,0,0,0,1
4.349245145149502,2.738902664584975,0.9360933591703348,0.10679999999999999,2.925309809257445,2.745345985845907,1.8453002361560848,1.4036429994545037,76.6,5.28,0.0070930521003031675,0.1670497033863378,1.0131512453071763,0,0,0,0,0,0,1,0,0,1,0,0
5.972816752735499,3.4307561839036995,2.3997118037247684,0.3436,3.8104331496665127,3.4111477125153233,1.8115620965242347,2.7644305345383176,47.8,13.1,0.04180003310748249,0.26534898107020455,0.08754875462750246,0,0,0,0,0,0,1,0,0,1,0,0
4.1535564218539465,2.658159431488745,1.5665304114228238,0.2871,3.232778730037192,2.7966713927557385,2.498973906999436,2.298577071596507,22.9,4.72,0.020926574088290486,0.1244403545996976,0.6551947529839155,0,0,0,0,0,0,1,0,0,1,0,0
5.181558805937841,3.3134584673541485,2.2364452904895007,0.29469999999999996,3.482470101790892,2.715356776284648,1.9430489167742813,2.913437030827161,28.0,6.68,0.05528129324786795,0.15364834085091789,0.08709407375510882,0,0,0,0,0,0,1,0,0,0,0,1
1.4586150226995167,2.2460147415056513,0.3435897043900769,0.0406,1.724550719534605,1.205970806988609,0.2776317365982795,1.184789984909162,11.0,0.3905,0.0072593938731544076,0.027568273092044276,0.017391818546800396,0,0,0,0,0,0,1,0,0,0,0,1
